1519664428.0921745, [ 30954.00230093  12655.00169373   7822.01984711]
1519664452.9683576, [ 31043.99688501  12655.00421143   7821.84092255]
1519664479.3475401, [ 31043.99854059  12745.00223923   7822.72043915]
1519664507.214681, [ 30954.00442333  12745.00465774   7822.88082428]
1519664525.555477, [ 30953.996247    12654.99954224   7822.09565277]
1519664546.7769372, [ 31044.0120141   12654.98924255   7821.92537994]
1519664564.6304367, [ 31043.98621912  12745.00149536   7822.83512421]
1519664609.8387141, [ 30953.99007816  12745.00479507   7822.97196503]
