1519664998.6561687, [ 30999.00014117  12700.00611496   7822.58812103]
1519665006.399771, [ 31089.01177002  12699.99772263   7822.43304596]
1519665014.2697089, [ 31089.02024628  12790.00388882   7822.65664825]
1519665022.2689915, [ 30999.01144794  12790.00034879   7822.82891998]
1519665030.3314416, [ 30999.007       12699.99232864   7822.64004669]
1519665043.6408515, [ 31089.00398804  12700.00152206   7822.40027008]
1519665050.840005, [ 31089.00914551  12790.01003049   7822.65994415]
1519665058.0231159, [ 30999.00008777  12790.00047086   7822.83088837]
1519665065.8298857, [ 30999.01101306  12700.00368881   7822.65724335]
