[Graph\ Configuration]
Version=1
NrCurves=2
FFTNrCurves=0
Title=
XAxisLabel=Time / s
YAxisLabel=Current Position of axis1
Y2AxisLabel=Current Position of axis3
SameScaleXY=0
XAxisLinear=1
YAxisLinear=1
FFT=0
[Graph\ Configuration/Curve1]
CustomName=Current Position of axis1
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Current Position of axis1
[Graph\ Configuration/Curve1/style]
ColorRed=33
ColorGreen=67
ColorBlue=163
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=0
[Graph\ Configuration/Curve2]
CustomName=Target Position of axis1
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Target Position of axis1
[Graph\ Configuration/Curve2/style]
ColorRed=255
ColorGreen=154
ColorBlue=79
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=0
[GCS_ARRAY Current Position of axis1]
# VERSION = 1
# TYPE = 1
# SEPARATOR = 9
# DIM = 2
# SAMPLE_TIME = 5e-005
# NDATA = 2000
#
# NAME0 = Current Position of axis1
# NAME1 = Target Position of axis1
#
# END_HEADER
0.021221	1.532018
0.020472	1.570839
0.019159	1.610145
0.018459	1.649925
0.018944	1.690182
0.018974	1.730916
0.018541	1.77213
0.020027	1.813817
0.020933	1.855975
0.021839	1.898617
0.023283	1.941729
0.024181	1.985314
0.025393	2.029377
0.027849	2.073908
0.030664	2.118918
0.032925	2.164394
0.035404	2.210349
0.039118	2.256772
0.043358	2.303666
0.047029	2.351034
0.051102	2.398866
0.055019	2.447176
0.059973	2.495947
0.06325	2.54519
0.065929	2.594906
0.067455	2.645081
0.06855	2.69573
0.069281	2.746844
0.069912	2.798426
0.072456	2.850473
0.076092	2.902982
0.079092	2.955961
0.082285	3.009403
0.0858	3.063306
0.088617	3.117675
0.091558	3.172505
0.09395	3.227797
0.095877	3.283554
0.097803	3.339767
0.099953	3.39644
0.103739	3.453577
0.109539	3.511176
0.115168	3.569227
0.120565	3.627741
0.125376	3.686708
0.129927	3.74614
0.134697	3.806022
0.139643	3.866363
0.14439	3.927159
0.148493	3.988406
0.151638	4.050112
0.155495	4.112267
0.160049	4.174876
0.164207	4.237941
0.167803	4.301453
0.171923	4.36542
0.177	4.429835
0.180998	4.4947
0.185429	4.560015
0.188955	4.625776
0.194138	4.691988
0.199389	4.758647
0.205795	4.825753
0.213068	4.893303
0.219271	4.961294
0.22443	5.029735
0.228767	5.098623
0.235003	5.167946
0.242088	5.237717
0.248512	5.307925
0.255661	5.37858
0.262554	5.449674
0.270046	5.521205
0.277843	5.593178
0.285189	5.665586
0.291433	5.738434
0.298668	5.811718
0.307774	5.885437
0.316191	5.959591
0.324249	6.034184
0.332554	6.109208
0.342278	6.184668
0.351408	6.260556
0.361423	6.336874
0.371988	6.413627
0.381639	6.490812
0.391441	6.568426
0.401522	6.646466
0.410559	6.72493
0.418293	6.803828
0.426439	6.88315
0.43499	6.962901
0.446087	7.04307
0.457165	7.123664
0.467623	7.204685
0.477211	7.286129
0.486582	7.367992
0.495775	7.450276
0.505596	7.532978
0.515059	7.616103
0.526484	7.699645
0.538759	7.783604
0.549641	7.86798
0.562162	7.952771
0.576052	8.037975
0.590506	8.123597
0.604286	8.209631
0.618378	8.296079
0.632452	8.382935
0.647406	8.470204
0.66256	8.557883
0.676958	8.645969
0.691458	8.734465
0.706976	8.823368
0.722383	8.91268
0.735071	9.002394
0.74828	9.092513
0.761896	9.183037
0.777876	9.273961
0.794098	9.365291
0.810286	9.457022
0.826426	9.54915
0.84338	9.641677
0.858698	9.734604
0.873768	9.827929
0.889704	9.921652
0.907152	10.015768
0.924643	10.110277
0.942122	10.205182
0.959114	10.300478
0.974615	10.396171
0.990829	10.49225
1.006777	10.588717
1.023846	10.685578
1.041254	10.782823
1.05986	10.880459
1.078758	10.978478
1.096647	11.076885
1.115618	11.175674
1.135281	11.274844
1.15468	11.374399
1.174807	11.474339
1.194189	11.574653
1.211246	11.675349
1.229914	11.776423
1.248507	11.877873
1.266441	11.979699
1.285202	12.081903
1.307486	12.18448
1.330784	12.287429
1.355021	12.390751
1.378109	12.494445
1.400995	12.598509
1.423449	12.702942
1.445261	12.807742
1.466522	12.912911
1.487915	13.018444
1.509398	13.124341
1.532646	13.230607
1.556477	13.337231
1.581312	13.444221
1.60343	13.551566
1.625589	13.659275
1.649624	13.767341
1.674711	13.875768
1.701597	13.984549
1.729414	14.093685
1.757208	14.203173
1.782358	14.313019
1.807062	14.423216
1.831894	14.533764
1.857145	14.644659
1.882874	14.755905
1.910416	14.867499
1.939211	14.97944
1.969244	15.091729
1.998169	15.204358
2.025011	15.317333
2.053762	15.43065
2.083405	15.544308
2.114065	15.658307
2.145163	15.772644
2.17487	15.88732
2.205486	16.002331
2.236702	16.117678
2.267954	16.233358
2.299025	16.349375
2.329618	16.465721
2.362087	16.582399
2.396149	16.699404
2.429253	16.816742
2.463318	16.934406
2.496136	17.052397
2.528198	17.170712
2.56031	17.289349
2.593702	17.408312
2.627138	17.527596
2.660149	17.647202
2.693205	17.767126
2.727964	17.887365
2.762135	18.007925
2.796448	18.128798
2.831808	18.249989
2.867836	18.371492
2.904961	18.493307
2.941895	18.615431
2.981379	18.737865
3.021355	18.860609
3.060825	18.983662
3.100155	19.107019
3.139072	19.230682
3.178543	19.354647
3.218372	19.478914
3.258446	19.603481
3.299187	19.728354
3.340303	19.853523
3.382593	19.978989
3.425316	20.104748
3.467157	20.230806
3.508787	20.357159
3.549999	20.483801
3.591305	20.610737
3.632208	20.737961
3.672943	20.865473
3.715601	20.993275
3.759314	21.121365
3.801533	21.249735
3.845247	21.378391
3.889458	21.507332
3.934399	21.636551
3.979702	21.766052
4.024849	21.895832
4.068674	22.025887
4.111727	22.156218
4.158104	22.286823
4.20475	22.417704
4.253489	22.548861
4.302494	22.680283
4.351027	22.811975
4.400255	22.943935
4.449617	23.076164
4.498896	23.20866
4.547703	23.341417
4.595787	23.47444
4.644423	23.607725
4.693298	23.741266
4.740772	23.875072
4.788713	24.009129
4.836567	24.143448
4.887152	24.278021
4.938414	24.412849
4.990107	24.547928
5.04174	24.683258
5.096062	24.81884
5.150278	24.954664
5.204737	25.090742
5.258816	25.227066
5.311872	25.36363
5.366198	25.500441
5.419741	25.637489
5.474312	25.774782
5.529749	25.912317
5.584595	26.050085
5.640451	26.188091
5.697184	26.326328
5.752037	26.464802
5.807665	26.603504
5.865274	26.742447
5.92314	26.881611
5.980309	27.021004
6.036808	27.160627
6.092674	27.30047
6.150026	27.440544
6.209377	27.580839
6.269892	27.721352
6.331104	27.862089
6.394054	28.003036
6.457628	28.144211
6.521734	28.285599
6.587194	28.427197
6.651348	28.569014
6.715521	28.711033
6.778917	28.853268
6.842258	28.995716
6.905416	29.138363
6.96932	29.281223
7.033207	29.42428
7.098085	29.567545
7.163692	29.711008
7.228781	29.854675
7.291569	29.998545
7.354967	30.142605
7.419716	30.286863
7.487965	30.431313
7.557684	30.57596
7.626209	30.7208
7.695686	30.865824
7.766335	31.011045
7.838512	31.156445
7.907188	31.30204
7.976074	31.447815
8.045551	31.593769
8.115429	31.739914
8.186573	31.886229
8.258022	32.03273
8.330526	32.179405
8.403618	32.326256
8.477671	32.473286
8.552206	32.62048
8.626217	32.767853
8.7005	32.91539
8.773849	33.063103
8.847519	33.210979
8.921638	33.35902
8.994024	33.507229
9.066908	33.655594
9.142242	33.804127
9.218971	33.95282
9.296114	34.101665
9.372877	34.250675
9.450172	34.39983
9.526705	34.549149
9.603733	34.69862
9.680698	34.848236
9.760181	34.998005
9.840164	35.147919
9.920425	35.297985
10.000065	35.448189
10.080238	35.598541
10.160749	35.749035
10.243355	35.89967
10.325983	36.050446
10.409821	36.201351
10.492891	36.352402
10.574993	36.503586
10.658085	36.6549
10.740959	36.806347
10.823177	36.95792
10.907242	37.109631
10.990639	37.261467
11.075418	37.413422
11.160162	37.565506
11.245838	37.717709
11.331598	37.870037
11.416716	38.022488
11.501966	38.175049
11.586945	38.327732
11.674702	38.480526
11.764069	38.633438
11.853079	38.786461
11.942324	38.939594
12.03339	39.092838
12.125679	39.246185
12.217247	39.399643
12.309614	39.5532
12.401121	39.706867
12.494995	39.860638
12.587999	40.0145
12.680534	40.168465
12.773238	40.322525
12.866144	40.476685
12.960277	40.630936
13.054667	40.785278
13.149765	40.939713
13.245511	41.094231
13.339732	41.248848
13.432713	41.403542
13.527143	41.558327
13.622375	41.713196
13.718735	41.868137
13.815449	42.02317
13.913514	42.178272
14.01191	42.333458
14.110062	42.488724
14.207375	42.644054
14.304296	42.799461
14.401952	42.954937
14.499783	43.110485
14.598271	43.266102
14.697621	43.42178
14.797296	43.57753
14.898099	43.733334
15.000055	43.88921
15.103214	44.045143
15.206218	44.201134
15.30983	44.357182
15.413652	44.513283
15.518948	44.669445
15.624831	44.825649
15.731101	44.981915
15.837801	45.138229
15.942955	45.294582
16.046431	45.450993
16.149769	45.607437
16.253246	45.763935
16.35778	45.920471
16.462765	46.077042
16.568737	46.233662
16.674892	46.390308
16.782482	46.546997
16.890753	46.703724
16.998524	46.860474
17.105297	47.017262
17.213984	47.174072
17.322645	47.330917
17.432568	47.487782
17.542641	47.644676
17.653269	47.801598
17.763983	47.95853
17.8755	48.115494
17.987621	48.272465
18.099157	48.429462
18.210468	48.586472
18.322983	48.743492
18.43638	48.900532
18.549427	49.057575
18.664524	49.214634
18.778952	49.3717
18.89386	49.528767
19.00923	49.685844
19.126156	49.842918
19.242035	50
19.359798	50.157082
19.475712	50.314159
19.590649	50.471233
19.706268	50.6283
19.82234	50.78537
19.940817	50.942421
20.060202	51.099468
20.180988	51.256508
20.299894	51.413525
20.418156	51.570541
20.537018	51.727528
20.657476	51.884506
20.779194	52.04147
20.90074	52.198402
21.023071	52.355324
21.14469	52.512211
21.266012	52.669083
21.386528	52.825928
21.508961	52.982742
21.632019	53.139526
21.753765	53.29628
21.875937	53.453003
21.996729	53.609688
22.117462	53.766338
22.238956	53.922958
22.362026	54.079525
22.484781	54.236065
22.608088	54.392559
22.731052	54.549007
22.853386	54.705418
22.976345	54.861771
23.10251	55.018085
23.229086	55.174343
23.357149	55.330555
23.485062	55.486713
23.613796	55.642818
23.743668	55.79887
23.872183	55.954857
24.000319	56.110786
24.129375	56.266666
24.2593	56.42247
24.389791	56.57822
24.520967	56.733894
24.651661	56.889515
24.783865	57.045059
24.916	57.200539
25.046684	57.355946
25.176792	57.511276
25.3055	57.666542
25.434999	57.82172
25.565235	57.97683
25.697226	58.131863
25.831627	58.286804
25.965958	58.441673
26.099192	58.596451
26.231453	58.751152
26.364304	58.905769
26.497398	59.060287
26.631132	59.214722
26.765558	59.369064
26.90143	59.523319
27.038372	59.677471
27.175194	59.831535
27.312092	59.9855
27.449368	60.139362
27.584724	60.293133
27.720133	60.446793
27.85643	60.600353
27.993441	60.753815
28.132769	60.907162
28.272253	61.060406
28.411873	61.213535
28.551781	61.366558
28.690681	61.519474
28.828772	61.672272
28.967293	61.824955
29.107697	61.977512
29.248613	62.129963
29.3894	62.282288
29.531052	62.434494
29.672482	62.586582
29.812443	62.738537
29.95207	62.890369
30.09099	63.042076
30.231886	63.193657
30.372957	63.3451
30.513958	63.49641
30.65559	63.647598
30.796822	63.798641
30.936903	63.949554
31.077984	64.100334
31.218899	64.250961
31.361774	64.401459
31.503887	64.551804
31.64632	64.702019
31.790327	64.852081
31.933062	65.001991
32.076042	65.151764
32.220348	65.301384
32.366135	65.450844
32.510078	65.600166
32.653542	65.749321
32.797771	65.898338
32.9426	66.04718
33.088356	66.195869
33.233562	66.344398
33.380215	66.492775
33.52705	66.640976
33.672085	66.789017
33.816792	66.936897
33.962765	67.084602
34.110188	67.232147
34.258659	67.379524
34.408897	67.526718
34.558937	67.673744
34.707829	67.820587
34.85619	67.96727
35.005043	68.11377
35.153042	68.260086
35.301712	68.406227
35.451145	68.552185
35.60067	68.69796
35.750191	68.843552
35.900936	68.988953
36.051353	69.134178
36.20274	69.279198
36.353405	69.424042
36.504417	69.56868
36.655552	69.713142
36.806995	69.857391
36.958572	70.001457
37.110069	70.145325
37.260952	70.288986
37.411697	70.432457
37.56237	70.575722
37.711895	70.718781
37.862	70.861633
38.014118	71.00428
38.166107	71.146736
38.316994	71.288971
38.467999	71.430992
38.61882	71.5728
38.770348	71.714401
38.923698	71.855789
39.077194	71.996964
39.231483	72.137917
39.384621	72.278641
39.537071	72.419159
39.688663	72.559448
39.841648	72.699532
39.996788	72.839371
40.150513	72.978989
40.30191	73.118385
40.455242	73.257553
40.6092	73.396492
40.762306	73.535194
40.914932	73.673668
41.068638	73.811913
41.221146	73.949913
41.373974	74.087692
41.528458	74.225212
41.683178	74.362503
41.837719	74.499557
41.99263	74.636368
42.146378	74.772934
42.298676	74.909248
42.450165	75.045326
42.602737	75.18116
42.756905	75.316742
42.910362	75.45208
43.065197	75.587151
43.222286	75.721977
43.378769	75.856552
43.534737	75.990868
43.68988	76.124931
43.845833	76.258728
44.00103	76.392273
44.154179	76.525558
44.307747	76.658585
44.461643	76.791344
44.616741	76.923836
44.77121	77.056061
44.926647	77.188026
45.082863	77.319717
45.23938	77.451149
45.395321	77.582291
45.551567	77.713173
45.707596	77.843788
45.861786	77.974113
46.016327	78.104164
46.171429	78.233948
46.327774	78.363449
46.484627	78.492668
46.642403	78.621613
46.800789	78.750259
46.959972	78.878632
47.11824	79.006721
47.275764	79.134521
47.433174	79.262039
47.589291	79.389259
47.744171	79.516197
47.899597	79.642845
48.054985	79.769196
48.211998	79.895248
48.369202	80.021011
48.526726	80.146477
48.682858	80.271652
48.838295	80.396523
48.994003	80.521088
49.148758	80.645348
49.302322	80.769318
49.455475	80.892982
49.60833	81.016335
49.762024	81.139397
49.918274	81.262131
50.075951	81.384567
50.23185	81.506691
50.388493	81.62851
50.544296	81.750015
50.70076	81.871201
50.856384	81.992073
51.011246	82.112633
51.166786	82.23288
51.321907	82.352806
51.476463	82.472397
51.630913	82.59169
51.783623	82.710648
51.939621	82.829292
52.09668	82.947601
52.253731	83.06559
52.410652	83.18325
52.567291	83.300598
52.723885	83.417603
52.880005	83.534279
53.034592	83.650627
53.189056	83.76664
53.34359	83.882317
53.50119	83.997673
53.658939	84.112679
53.816299	84.227356
53.972645	84.34169
54.128689	84.455696
54.284752	84.569351
54.440071	84.682663
54.595009	84.795639
54.749008	84.908272
54.901047	85.020561
55.054085	85.132507
55.208168	85.244087
55.363136	85.355339
55.518242	85.466232
55.673004	85.576782
55.825493	85.686981
55.979885	85.796822
56.134182	85.906311
56.2878	86.01545
56.440582	86.124237
56.592663	86.232666
56.744537	86.340721
56.898621	86.448433
57.052536	86.555779
57.205971	86.662766
57.358162	86.769394
57.510818	86.875656
57.662697	86.981552
57.814842	87.08709
57.968044	87.192261
58.122765	87.29705
58.278206	87.401489
58.432167	87.505554
58.584538	87.609253
58.735878	87.71257
58.885536	87.815514
59.036114	87.918091
59.184532	88.020302
59.33448	88.122131
59.484989	88.223579
59.635567	88.324646
59.787987	88.425346
59.940643	88.525665
60.093273	88.625595
60.245239	88.725159
60.396469	88.824318
60.547787	88.923111
60.697708	89.021523
60.848091	89.119545
60.997231	89.217171
61.146057	89.314423
61.294388	89.411285
61.443916	89.507744
61.591492	89.603828
61.739037	89.699524
61.887039	89.794815
62.03466	89.889717
62.184029	89.98423
62.333229	90.078354
62.483147	90.172073
62.634323	90.265396
62.783577	90.358315
62.931503	90.450844
63.079231	90.542984
63.227287	90.634712
63.374557	90.726036
63.521317	90.816963
63.666969	90.907494
63.812309	90.997604
63.958244	91.087326
64.103279	91.176628
64.247726	91.265533
64.393234	91.354027
64.538971	91.442123
64.686035	91.529793
64.831924	91.617058
64.977859	91.703918
65.125038	91.790367
65.2715	91.876404
65.417526	91.962021
65.561417	92.047226
65.703888	92.132019
65.84565	92.2164
65.986488	92.300354
66.128586	92.383896
66.270943	92.467026
66.413696	92.549721
66.557373	92.632004
66.700737	92.713875
66.843826	92.795311
66.985809	92.876335
67.128883	92.956932
67.271881	93.037102
67.414627	93.116852
67.557167	93.196167
67.699402	93.27507
67.840874	93.353531
67.981979	93.43158
68.123016	93.509193
68.263702	93.586365
68.403931	93.663116
68.544014	93.739441
68.681831	93.815338
68.821114	93.8908
68.960434	93.96582
69.098373	94.040405
69.235985	94.114563
69.373154	94.188286
69.512115	94.261566
69.64978	94.334412
69.786942	94.406822
69.923058	94.478798
70.058922	94.550331
70.196854	94.621422
70.333488	94.69207
70.471565	94.762283
70.608337	94.832054
70.743622	94.901382
70.878647	94.970261
71.015388	95.038696
71.151764	95.106697
71.28791	95.174248
71.423332	95.241356
71.557755	95.308006
71.691231	95.374222
71.823189	95.43998
71.955803	95.505295
72.088387	95.570168
72.221481	95.634583
72.352638	95.698547
72.48336	95.762062
72.614464	95.825127
72.745079	95.887733
72.875664	95.94989
73.005386	96.011589
73.134918	96.072838
73.263687	96.133636
73.391876	96.193985
73.520149	96.25386
73.64888	96.313286
73.778603	96.372261
73.908318	96.430771
74.038368	96.488831
74.168686	96.546425
74.299538	96.603554
74.430038	96.660233
74.560303	96.716454
74.689896	96.772209
74.818016	96.827492
74.94606	96.882324
75.072983	96.936691
75.201416	96.990601
75.328331	97.044037
75.455101	97.097015
75.581459	97.149529
75.707207	97.201576
75.832397	97.253159
75.955788	97.304268
76.079659	97.354912
76.203918	97.40509
76.328117	97.454811
76.452545	97.504059
76.577477	97.552826
76.700272	97.601135
76.821243	97.648964
76.942276	97.696335
77.061806	97.743233
77.179161	97.78965
77.29715	97.835602
77.417427	97.881081
77.537117	97.926094
77.656754	97.970627
77.775406	98.014687
77.89547	98.058273
78.016968	98.101387
78.138123	98.144028
78.256516	98.18618
78.373962	98.227867
78.491486	98.269081
78.60997	98.309814
78.728485	98.350075
78.844475	98.389854
78.959969	98.429153
79.07505	98.467979
79.189201	98.506332
79.303581	98.544205
79.417641	98.581589
79.531654	98.618492
79.644386	98.654922
79.756866	98.69088
79.869057	98.726341
79.981979	98.76133
80.095436	98.795837
80.207603	98.829865
80.319824	98.863411
80.430656	98.896469
80.542542	98.929047
80.654564	98.961136
80.767227	98.992752
80.879311	99.023888
80.99025	99.054527
81.100266	99.084686
81.210976	99.114365
81.321411	99.143555
81.43026	99.172264
81.538902	99.200478
81.646606	99.228218
81.75528	99.255463
81.862396	99.282227
81.9673	99.30851
82.072601	99.334297
82.180069	99.359604
82.287842	99.384415
82.395477	99.408745
82.502319	99.432587
82.609123	99.45594
82.715401	99.478806
82.821793	99.501183
82.927238	99.523071
83.031189	99.544472
83.134621	99.565384
83.238358	99.5858
83.340065	99.605736
83.442017	99.625175
83.544724	99.644127
83.646362	99.66259
83.74826	99.680565
83.849831	99.698051
83.948418	99.715042
84.046761	99.731537
84.144646	99.747551
84.242821	99.763069
84.341148	99.778099
84.438972	99.792633
84.536682	99.806679
84.63459	99.820236
84.734215	99.833298
84.832649	99.845871
84.930794	99.857941
85.027451	99.869537
85.122986	99.880623
85.218819	99.891228
85.316277	99.901337
85.413361	99.91095
85.509285	99.920074
85.60408	99.928711
85.698082	99.936852
85.792259	99.944496
85.887505	99.951645
85.9814	99.958305
86.073677	99.964478
86.163727	99.970154
86.253517	99.975327
86.344498	99.980019
86.435211	99.984207
86.525742	99.987915
86.615837	99.991119
86.705879	99.993835
86.795067	99.996056
86.882591	99.99778
86.969482	99.999008
87.055931	99.999748
87.142075	100
87.227898	99.999756
87.312828	99.999016
87.396576	99.99778
87.47998	99.996056
87.563713	99.993828
87.64888	99.991119
87.73362	99.987915
87.818489	99.984207
87.903214	99.980019
87.988152	99.975327
88.07254	99.970154
88.156227	99.964478
88.238556	99.958305
88.319344	99.951645
88.399971	99.944496
88.480637	99.936852
88.562233	99.928711
88.643112	99.920082
88.721794	99.91095
88.800613	99.901337
88.878685	99.89122
88.955765	99.880623
89.033669	99.86953
89.11264	99.857941
89.190773	99.845863
89.268723	99.833298
89.345535	99.820236
89.422958	99.806679
89.499191	99.792633
89.573334	99.778091
89.648132	99.763069
89.722664	99.747551
89.79599	99.731537
89.867859	99.715042
89.940086	99.698044
90.012802	99.680565
90.084442	99.66259
90.155449	99.644127
90.226196	99.625175
90.296875	99.605736
90.366837	99.585808
90.438248	99.565384
90.509209	99.544472
90.578957	99.523071
90.648178	99.501183
90.717377	99.478806
90.785072	99.45594
90.853409	99.432587
90.920921	99.408745
90.986458	99.384415
91.051758	99.359604
91.116356	99.334297
91.180244	99.308502
91.245186	99.282227
91.309944	99.255463
91.375122	99.228218
91.43895	99.200478
91.502037	99.172264
91.563843	99.143555
91.624344	99.114357
91.684181	99.084686
91.744514	99.054527
91.804901	99.02388
91.867798	98.992752
91.929832	98.961136
91.99012	98.929047
92.049828	98.896469
92.109169	98.863411
92.167862	98.829865
92.224251	98.795837
92.278534	98.76133
92.332939	98.726341
92.387726	98.690872
92.443207	98.654922
92.498695	98.618492
92.555092	98.581589
92.611084	98.544197
92.667183	98.506332
92.72319	98.467979
92.778336	98.429153
92.832718	98.389854
92.886635	98.350075
92.93985	98.309814
92.994263	98.269081
93.046303	98.227867
93.099861	98.18618
93.151489	98.144028
93.202408	98.101387
93.250923	98.058273
93.298157	98.014687
93.346016	97.970619
93.393921	97.926094
93.440269	97.881081
93.488029	97.835602
93.535973	97.78965
93.583267	97.743225
93.629761	97.696335
93.67749	97.648964
93.72403	97.601128
93.770645	97.552826
93.817162	97.504059
93.862701	97.454811
93.908539	97.40509
93.953575	97.354912
93.997063	97.304276
94.039894	97.253159
94.083214	97.201576
94.126289	97.149529
94.166237	97.097015
94.20713	97.044037
94.248413	96.990601
94.290207	96.936691
94.332108	96.882317
94.373123	96.827492
94.41304	96.772209
94.45089	96.716446
94.489532	96.660233
94.529083	96.603554
94.569717	96.546417
94.610214	96.488823
94.648277	96.430763
94.683441	96.372261
94.720787	96.313286
94.759109	96.25386
94.795204	96.193985
94.831039	96.133636
94.864906	96.072838
94.897797	96.011589
94.930656	95.94989
94.963303	95.887733
94.996758	95.825127
95.02877	95.762054
95.061829	95.69854
95.096138	95.634583
95.130882	95.570168
95.165352	95.505295
95.197601	95.43998
95.229416	95.374214
95.259979	95.308014
95.288773	95.241356
95.317459	95.174248
95.345528	95.106697
95.373894	95.038696
95.399826	94.970261
95.425346	94.901375
95.450607	94.832054
95.477104	94.762276
95.502235	94.69207
95.526855	94.621422
95.551125	94.550323
95.575043	94.47879
95.597115	94.406822
95.617661	94.334412
95.637924	94.261566
95.658394	94.188286
95.680557	94.114563
95.702644	94.040405
95.723419	93.965813
95.743484	93.890793
95.764214	93.815331
95.785065	93.739441
95.804817	93.663116
95.823303	93.586372
95.841148	93.509186
95.858406	93.431572
95.876694	93.353531
95.895027	93.275063
95.91433	93.196175
95.933777	93.116852
95.952042	93.037102
95.970039	92.956924
95.986282	92.876328
96.002983	92.795311
96.018501	92.713867
96.032265	92.632004
96.044952	92.549721
96.057495	92.467018
96.070641	92.383896
96.083496	92.300354
96.094673	92.2164
96.106865	92.132019
96.118568	92.047226
96.12986	91.962029
96.141441	91.876396
96.152237	91.790367
96.162064	91.703918
96.171501	91.617058
96.182259	91.5298
96.193054	91.442116
96.202095	91.354027
96.209877	91.265526
96.216316	91.17662
96.222176	91.087318
96.229179	90.997604
96.236107	90.907486
96.240921	90.816963
96.245255	90.726028
96.250488	90.634712
96.254204	90.542976
96.259239	90.450844
96.26416	90.358315
96.268105	90.265396
96.272766	90.172073
96.275864	90.078346
96.278519	89.984222
96.28006	89.889717
96.279808	89.794815
96.279541	89.699516
96.279221	89.603828
96.278511	89.507744
96.278854	89.411278
96.278603	89.314423
96.278122	89.217171
96.278191	89.119545
96.277412	89.021515
96.276466	88.923111
96.273689	88.824326
96.270317	88.725151
96.265518	88.625595
96.26088	88.525658
96.25518	88.425339
96.249298	88.324654
96.243637	88.223579
96.237656	88.122124
96.231644	88.020294
96.22583	87.918091
96.21875	87.815521
96.211014	87.71257
96.204422	87.609245
96.197914	87.505547
96.192223	87.401489
96.185333	87.297058
96.176407	87.192253
96.166779	87.087082
96.157196	86.981544
96.147476	86.875656
96.137444	86.769394
96.126968	86.662766
96.116524	86.555779
96.107658	86.448425
96.098961	86.340729
96.088799	86.232658
96.077888	86.124229
96.068489	86.01545
96.058067	85.906311
96.046989	85.796829
96.034233	85.686981
96.020203	85.576782
96.0065	85.466232
95.992851	85.355331
95.978973	85.244095
95.965736	85.1325
95.951729	85.020554
95.93808	84.908272
95.924049	84.795639
95.909691	84.682671
95.893982	84.569344
95.877861	84.455688
95.85965	84.34169
95.843048	84.227348
95.826645	84.112679
95.809998	83.997665
95.793297	83.882317
95.775841	83.76664
95.758308	83.65062
95.740685	83.534279
95.722939	83.417603
95.704987	83.300591
95.688507	83.18325
95.672226	83.06559
95.653702	82.947601
95.634048	82.829285
95.613953	82.710648
