[Graph\ Configuration]
Version=1
NrCurves=3
FFTNrCurves=0
Title=
XAxisLabel=Time / s
YAxisLabel=Current Position of axis1
Y2AxisLabel=Current Position of axis3
SameScaleXY=0
XAxisLinear=1
YAxisLinear=1
FFT=0
[Graph\ Configuration/Curve1]
CustomName=Current Position of axis1
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Current Position of axis1
[Graph\ Configuration/Curve1/style]
ColorRed=33
ColorGreen=67
ColorBlue=163
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=0
[Graph\ Configuration/Curve2]
CustomName=Target Position of axis1
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Target Position of axis1
[Graph\ Configuration/Curve2/style]
ColorRed=255
ColorGreen=154
ColorBlue=79
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=0
[Graph\ Configuration/Curve3]
CustomName=Current Position of axis3
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Current Position of axis3
[Graph\ Configuration/Curve3/style]
ColorRed=226
ColorGreen=0
ColorBlue=121
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=1
[GCS_ARRAY Current Position of axis1]
# VERSION = 1
# TYPE = 1
# SEPARATOR = 9
# DIM = 3
# SAMPLE_TIME = 5e-005
# NDATA = 16000
#
# NAME0 = Current Position of axis1
# NAME1 = Target Position of axis1
# NAME2 = Current Position of axis3
#
# END_HEADER
-0.004194	0	50.003952
-0.001528	0	50.004692
0.002663	0	50.005592
0.005241	0	50.005005
0.006704	0	50.004089
0.006832	0	50.004494
0.005991	0	50.005684
0.003973	0	50.007622
0.003864	0	50.010132
0.003923	0	50.010918
0.003809	0	50.011002
0.002283	0	50.010086
0.00054	0	50.008499
-0.000729	0	50.005219
-0.002712	0	50.002151
-0.00559	0	50.000259
-0.007629	0	49.999184
-0.010292	0	49.997375
-0.010479	0	49.997063
-0.009823	0	49.996399
-0.009481	0	49.995468
-0.008205	0	49.995285
-0.005978	0	49.995911
-0.00351	0	49.996178
-0.00215	0	49.996544
-0.00276	0	49.995918
-0.003353	0	49.995712
-0.003304	0	49.994362
-0.003464	0	49.994263
-0.003408	0	49.995003
-0.003933	0	49.995728
-0.005045	0	49.996483
-0.005085	0	49.998795
-0.004532	0	49.998695
-0.003435	0	49.996925
-0.002268	0	49.996292
0.00036	0	49.995987
0.003489	0	49.994003
0.004524	0	49.993912
0.005337	0	49.995277
0.005913	0	49.996483
0.005981	0	49.996544
0.007446	0	49.996155
0.007999	0	49.99511
0.009315	0	49.993011
0.009455	0	49.991043
0.00873	0	49.991821
0.007669	0	49.99353
0.003878	0	49.994957
0.001421	0	49.995705
-0.000647	0	49.99617
-0.001263	0	49.994911
-0.000233	0	49.994125
0.001669	0	49.9925
0.003042	0	49.992012
0.003805	0	49.990547
0.002489	0	49.989853
0.002274	0	49.990547
0.002113	0	49.989388
0.001797	0	49.988472
0.000832	0	49.988571
7.2e-005	0	49.989845
-0.000549	0	49.990738
-0.001253	0	49.992065
-0.002209	0	49.99437
-0.002878	0	49.994835
-0.002813	0	49.995697
-0.004541	0	49.997292
-0.006422	0	49.996925
-0.008165	0	49.996483
-0.010374	0	49.997688
-0.013191	0	49.999847
-0.013369	0	49.999741
-0.010849	0	50.000069
-0.008392	0	50.001709
-0.007011	0	50.002213
-0.007071	0	50.001648
-0.00778	0	50.000435
-0.006052	0	49.998116
-0.004198	0	49.997475
-0.002579	0	49.997284
-0.00021	0	49.997757
0.000732	0	49.997826
0.002346	0	49.996872
0.003649	0	49.996719
0.004564	0	49.996483
0.004381	0	49.996086
0.005228	0	49.997208
0.005369	0	49.997818
0.004349	0	49.999283
0.003178	0	50.000061
0.00214	0	50.000732
6.5e-005	0	49.999916
-0.000422	0	49.998749
-0.000896	0	49.99781
0.000147	0	49.99736
0.00069	0	49.99794
0.000782	0	49.996536
0.00161	0	49.99678
-0.000223	0	49.997475
-0.001884	0	49.998772
-0.003038	0	49.999695
-0.005384	0	49.999687
-0.00703	0	49.999512
-0.007093	0	49.998344
-0.007786	0	49.997643
-0.008572	0	49.995377
-0.008257	0	49.99353
-0.007061	0	49.990791
-0.007008	0	49.98909
-0.007021	0	49.988197
-0.007135	0	49.988632
-0.007074	0	49.989304
-0.00527	0	49.990143
-0.002888	0	49.991463
-0.001524	0	49.993668
-0.00021	0	49.997154
0.000174	0	49.999306
0.001225	0	50.000885
0.001833	0	50.001755
0.002201	0	50.002373
0.0028	0	50.002106
0.003782	0	50.00296
0.003878	0	50.005066
0.003927	0	50.005928
0.002886	0	50.0065
0.001198	0	50.006569
-0.001268	0	50.005966
-0.003357	0	50.006592
-0.00481	0	50.007256
-0.007532	0	50.008186
-0.009174	0	50.00827
-0.009142	0	50.008698
-0.009272	0	50.008713
-0.00996	0	50.008286
-0.009317	0	50.006477
-0.008142	0	50.005966
-0.007303	0	50.00489
-0.006235	0	50.004265
-0.006334	0	50.004379
-0.006248	0	50.003487
-0.005699	0	50.001816
-0.003952	0	50.000687
-0.003736	0	50.000923
-0.005289	0	50.000412
-0.005348	0	49.999672
-0.0056	0	49.998352
-0.006311	0	49.996727
-0.006832	0	49.996147
-0.006567	0	49.995598
-0.006294	0	49.994179
-0.004925	0	49.992668
-0.003736	0	49.991776
-0.002579	0	49.991882
-0.002039	0	49.991447
-0.003025	0	49.992241
-0.004833	0	49.993805
-0.006403	0	49.995583
-0.007891	0	49.995331
-0.0096	0	49.995239
-0.010506	0	49.995407
-0.012257	0	49.997231
-0.01189	0	49.999077
-0.011091	0	50.002525
-0.009563	0	50.003883
-0.008591	0	50.00428
