[Graph\ Configuration]
Version=1
NrCurves=3
FFTNrCurves=0
Title=Record Channels
XAxisLabel=Time [s]
YAxisLabel=Current Position of axis1
Y2AxisLabel=Physical units
SameScaleXY=0
XAxisLinear=1
YAxisLinear=1
FFT=0
[Graph\ Configuration/Curve1]
CustomName=Current Position of axis1
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Current Position of axis1
[Graph\ Configuration/Curve1/style]
ColorRed=33
ColorGreen=67
ColorBlue=163
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=0
[Graph\ Configuration/Curve2]
CustomName=Target Position of axis1
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Target Position of axis1
[Graph\ Configuration/Curve2/style]
ColorRed=255
ColorGreen=154
ColorBlue=79
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=1
[Graph\ Configuration/Curve3]
CustomName=Open Loop Control of axis4
XSliceArray=Current Position of axis1
XSliceName=Time
YSliceArray=Current Position of axis1
YSliceName=Open Loop Control of axis4
[Graph\ Configuration/Curve3/style]
ColorRed=226
ColorGreen=0
ColorBlue=121
SolidPoint=1
LineType=100
PointSymbol=0
Width=2
Shown=1
Identify=1
Y2Axis=1
[GCS_ARRAY Current Position of axis1]
# VERSION = 1
# TYPE = 1
# SEPARATOR = 9
# DIM = 3
# SAMPLE_TIME = 0.0005
# NDATA = 18000
#
# NAME0 = Current Position of axis1
# NAME1 = Target Position of axis1
# NAME2 = Open Loop Control of axis4
#
# END_HEADER
2.498913	2.5	5
2.498533	2.518879	5
2.494955	2.537758	5
2.502119	2.556638	5
2.498482	2.575517	5
2.487946	2.594396	5
2.494526	2.613275	5
2.503521	2.632154	5
2.493448	2.651033	5
2.507891	2.669913	5
2.50489	2.688792	5
2.507181	2.707671	5
2.512678	2.72655	5
2.532463	2.745429	5
2.526608	2.764308	5
2.520988	2.783188	5
2.518694	2.802067	5
2.534492	2.820946	5
2.551767	2.839825	5
2.557581	2.858704	5
2.56266	2.877584	5
2.556808	2.896463	5
2.5683	2.915342	5
2.578371	2.934221	5
2.583817	2.9531	5
2.596697	2.971979	5
2.60722	2.990859	5
2.614483	3.009738	5
2.617996	3.028617	5
2.628212	3.047496	5
2.639482	3.066375	5
2.65353	3.085254	5
2.677536	3.104134	5
2.686056	3.123013	5
2.690172	3.141892	5
2.705692	3.160771	5
2.726595	3.17965	5
2.729765	3.198529	5
2.744469	3.217409	5
2.744606	3.236288	5
2.753584	3.255167	5
2.777426	3.274046	5
2.793089	3.292925	5
2.805754	3.311805	5
2.83325	3.330684	5
2.843239	3.349563	5
2.855352	3.368442	5
2.866804	3.387321	5
2.886494	3.4062	5
2.908857	3.425079	5
2.90303	3.443959	5
2.933001	3.462838	5
2.946598	3.481717	5
2.950399	3.500596	5
2.96019	3.519475	5
2.986341	3.538354	5
2.998718	3.557234	5
3.019421	3.576113	5
3.028519	3.594992	5
3.049223	3.613871	5
3.060007	3.632751	5
3.090673	3.651629	5
3.094408	3.670509	5
3.103945	3.689388	5
3.128248	3.708267	5
3.152182	3.727146	5
3.168367	3.746026	5
3.180578	3.764904	5
3.195007	3.783784	5
3.219032	3.802663	5
3.228819	3.821542	5
3.243643	3.840421	5
3.268394	3.859301	5
3.298597	3.87818	5
3.305563	3.897059	5
3.332584	3.915938	5
3.349392	3.934817	5
3.363091	3.953696	5
3.385794	3.972576	5
3.395977	3.991455	5
3.412901	4.010334	5
3.438776	4.029213	5
3.452524	4.048092	5
3.456358	4.066971	5
3.483091	4.085851	5
3.500996	4.10473	5
3.525858	4.123609	5
3.545506	4.142488	5
3.556911	4.161367	5
3.579834	4.180246	5
3.603191	4.199126	5
3.630579	4.218005	5
3.643303	4.236884	5
3.65645	4.255763	5
3.676741	4.274642	5
3.694399	4.293521	5
3.70887	4.312401	5
3.743067	4.33128	5
3.748138	4.350159	5
3.768705	4.369038	5
3.801554	4.387918	5
3.812283	4.406796	5
3.833353	4.425675	5
3.841125	4.444555	5
3.863853	4.463434	5
3.88509	4.482313	5
3.902845	4.501192	5
3.930071	4.520072	5
3.94231	4.538951	5
3.964201	4.55783	5
3.965857	4.576709	5
3.998547	4.595588	5
4.019669	4.614468	5
4.031908	4.633347	5
4.053839	4.652225	5
4.065231	4.671105	5
4.087547	4.689984	5
4.118666	4.708863	5
4.146437	4.727742	5
4.152525	4.746622	5
4.164291	4.765501	5
4.192749	4.78438	5
4.204054	4.803259	5
4.229218	4.822138	5
4.238878	4.841018	5
4.253422	4.859897	5
4.276579	4.878776	5
4.299053	4.897655	5
4.326828	4.916534	5
4.345367	4.935413	5
4.355469	4.954292	5
4.384436	4.973172	5
4.406563	4.992051	5
4.429741	5.01093	5
4.438135	5.029809	5
4.464602	5.048688	5
4.482759	5.067568	5
4.490416	5.086447	5
4.506536	5.105326	5
4.530985	5.124205	5
4.560188	5.143085	5
4.57379	5.161963	5
4.586138	5.180842	5
4.615364	5.199722	5
4.631577	5.218601	5
4.655489	5.23748	5
4.671246	5.256359	5
4.692289	5.275239	5
4.705795	5.294118	5
4.721949	5.312997	5
4.745478	5.331876	5
4.776335	5.350755	5
4.787197	5.369635	5
4.80401	5.388514	5
4.830702	5.407393	5
4.831146	5.426272	5
4.860432	5.445151	5
4.880253	5.46403	5
4.900661	5.482909	5
4.919369	5.501789	5
4.940701	5.520668	5
4.955427	5.539547	5
4.971828	5.558426	5
4.998671	5.577305	5
5.020311	5.596185	5
5.032019	5.615064	5
5.05645	5.633943	5
5.084826	5.652822	5
5.108669	5.671701	5
5.118256	5.69058	5
5.13566	5.709459	5
5.150312	5.728339	5
5.169756	5.747218	5
5.184958	5.766097	5
5.215469	5.784976	5
5.218439	5.803855	5
5.248697	5.822735	5
5.26569	5.841614	5
5.285233	5.860493	5
5.31612	5.879372	5
5.330408	5.898252	5
5.338083	5.91713	5
5.354904	5.936009	5
5.384529	5.954889	5
5.395792	5.973768	5
5.422398	5.992647	5
5.434574	6.011526	5
5.44862	6.030406	5
5.475988	6.049285	5
5.503738	6.068164	5
5.517231	6.087043	5
5.538265	6.105922	5
5.549641	6.124801	5
5.577608	6.143681	5
5.60046	6.16256	5
5.622236	6.181438	5
5.640085	6.200318	5
5.655495	6.219197	5
5.66407	6.238076	5
5.679071	6.256955	5
5.707275	6.275835	5
5.727907	6.294714	5
5.743782	6.313593	5
5.766798	6.332472	5
5.791542	6.351351	5
5.808048	6.370231	5
5.816895	6.38911	5
5.844423	6.407989	5
5.866266	6.426868	5
5.886639	6.445747	5
5.91737	6.464626	5
5.92239	6.483505	5
5.940413	6.502385	5
5.959663	6.521264	5
5.976406	6.540143	5
6.005791	6.559022	5
6.015198	6.577901	5
6.036659	6.596781	5
6.056402	6.61566	5
6.080151	6.634539	5
6.102148	6.653418	5
6.112339	6.672297	5
6.137455	6.691176	5
6.158607	6.710056	5
6.180769	6.728935	5
6.187042	6.747814	5
6.214993	6.766693	5
6.23159	6.785573	5
6.243162	6.804451	5
